,cluster_id,cluster_size,cluster_beams,max_snr,min_snr,best_candidate_index,best_candidate_file,best_period,best_acc,best_dm,max_dm,min_dm,total_nassoc,max_distance,min_distance,fit_decay,fit_decay_error,fit_amplitude,fit_amplitude_error,spatial_rfi,low_nassoc
351,633,2,2,9.43640995025635,9.22800922393799,996,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_18_dm_225_250/overview.xml,0.00137830722437746,8.04977607727051,240.300003051758,240.800003051758,240.300003051758,4,17.60586009270037,17.60586009270037,,,,,0,0
352,156,2,2,15.6819753646851,11.6180324554443,297,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.0115637656911739,-7.89765739440918,246.699996948242,246.699996948242,246.399993896484,557660,34.18154083091503,34.18154083091503,,,,,0,0
353,877,2,2,9.25128555297852,9.01830863952637,1281,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00228183535660989,-9.70823001861572,233.600006103516,233.600006103516,233.5,4,36.96457797459459,36.96457797459459,,,,,0,0
354,126,2,2,17.7853393554688,11.3642425537109,227,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00107394804841864,0.000119178555905819,241.699996948242,241.699996948242,241.399993896484,149,23.082599556098362,23.082599556098362,,,,,0,0
355,1097,2,2,9.14139747619629,9.01948738098145,1537,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00174367526602382,0.315871685743332,245.0,245.0,240.5,2,42.15676353216281,42.15676353216281,,,,,0,1
356,160,2,2,15.4911451339722,12.6912317276001,306,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_3_dm_225_250/overview.xml,0.00173076870258054,0.0241003725677729,249.199996948242,249.199996948242,245.800003051758,87,23.131064462352604,23.131064462352604,,,,,0,0
357,704,2,2,9.36857414245605,9.07768726348877,1077,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00146599332142691,-6.53073501586914,232.600006103516,232.600006103516,228.199996948242,3,24.471298787102207,24.471298787102207,,,,,0,0
358,128,2,2,17.6290187835693,12.4039249420166,233,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00117012248219945,0.0,228.899993896484,229.800003051758,228.899993896484,173,59.755938034766864,59.755938034766864,,,,,0,0
359,165,2,2,15.1977577209473,10.4113111495972,314,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.0014699663991018,0.00411604391410947,228.600006103516,229.199996948242,228.600006103516,50,59.755938034766864,59.755938034766864,,,,,0,0
360,556,2,2,9.51997661590576,9.51997661590576,908,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_2_dm_225_250/overview.xml,0.00220466604974412,-2.26609706878662,243.600006103516,243.600006103516,243.600006103516,10,,,,,,,0,0
361,1512,2,2,9.01642608642578,9.0028772354126,2050,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00196679803862794,-2.92957401275635,245.600006103516,245.600006103516,245.5,2,29.134147072554775,29.134147072554775,,,,,0,1
362,168,2,2,15.0623655319214,11.5748176574707,318,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00146538702889202,0.000119178555905819,228.199996948242,228.199996948242,226.300003051758,100,59.755938034766864,59.755938034766864,,,,,0,0
363,1118,1,1,9.13229656219482,9.13229656219482,1562,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00301737430423269,4.26875686645508,231.300003051758,231.300003051758,231.300003051758,3,,,,,,,0,0
364,1120,1,1,9.13212299346924,9.13212299346924,1564,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00158419992634012,3.93302154541016,225.0,225.0,225.0,1,,,,,,,0,1
365,1130,1,1,9.129958152771,9.129958152771,1576,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00137390766206769,-0.211714625358582,246.899993896484,246.899993896484,246.899993896484,1,,,,,,,0,1
366,1122,1,1,9.13166522979736,9.13166522979736,1566,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.000981674314327394,-5.39163303375244,249.699996948242,249.699996948242,249.699996948242,1,,,,,,,0,1
367,1114,1,1,9.13347339630127,9.13347339630127,1557,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00206609720366909,-3.49712657928467,226.699996948242,226.699996948242,226.699996948242,1,,,,,,,0,1
368,1123,1,1,9.13146114349365,9.13146114349365,1567,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.0012616609692735,0.423787415027618,247.399993896484,247.399993896484,247.399993896484,1,,,,,,,0,1
369,1125,1,1,9.13127517700195,9.13127517700195,1569,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00153295937507953,1.15521144866943,232.100006103516,232.100006103516,232.100006103516,2,,,,,,,0,1
370,1124,1,1,9.13129997253418,9.13129997253418,1568,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00331365480005165,-2.78568744659424,243.100006103516,243.100006103516,243.100006103516,2,,,,,,,0,1
371,1121,1,1,9.132080078125,9.132080078125,1565,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00098987522702514,7.75400924682617,249.600006103516,249.600006103516,249.600006103516,1,,,,,,,0,1
372,1116,1,1,9.13239097595215,9.13239097595215,1559,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00143102438864191,0.435778051614761,231.399993896484,231.399993896484,231.399993896484,1,,,,,,,0,1
373,1115,1,1,9.13335227966309,9.13335227966309,1558,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00209200933896259,0.279899775981903,243.399993896484,243.399993896484,243.399993896484,1,,,,,,,0,1
374,1127,1,1,9.13047885894775,9.13047885894775,1571,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00127572184685342,-0.0998024344444275,232.600006103516,232.600006103516,232.600006103516,1,,,,,,,0,1
375,1126,1,1,9.13122177124023,9.13122177124023,1570,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00112389910673207,-5.98716354370117,242.300003051758,242.300003051758,242.300003051758,1,,,,,,,0,1
376,1119,1,1,9.13229084014893,9.13229084014893,1563,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00258820925665521,-0.279661417007446,246.699996948242,246.699996948242,246.699996948242,5,,,,,,,0,0
377,0,1,1,186.904159545898,186.904159545898,0,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00122497196261682,0.000119178555905819,246.100006103516,246.100006103516,246.100006103516,5372,,,,,,,0,0
378,1132,1,1,9.12971019744873,9.12971019744873,1578,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00107546079924382,0.120025113224983,248.5,248.5,248.5,2,,,,,,,0,1
379,1175,1,1,9.112548828125,9.112548828125,1629,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.0447989746328438,-0.00787455216050148,225.899993896484,225.899993896484,225.899993896484,2,,,,,,,0,1
380,1176,1,1,9.11253356933594,9.11253356933594,1630,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00114598349711021,3.80112552642822,245.600006103516,245.600006103516,245.600006103516,1,,,,,,,0,1
381,1177,1,1,9.11207294464111,9.11207294464111,1631,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00120363013791718,6.42305850982666,247.100006103516,247.100006103516,247.100006103516,1,,,,,,,0,1
382,1179,1,1,9.11160182952881,9.11160182952881,1633,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00130121498884667,0.0,230.300003051758,230.300003051758,230.300003051758,2,,,,,,,0,1
383,1180,1,1,9.11137199401855,9.11137199401855,1635,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.00147591782964409,0.0,237.699996948242,237.699996948242,237.699996948242,4,,,,,,,0,0
384,1181,1,1,9.11092948913574,9.11092948913574,1636,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00347611191450937,-5.2797212600708,225.100006103516,225.100006103516,225.100006103516,2,,,,,,,0,1
385,1183,1,1,9.11018943786621,9.11018943786621,1641,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.0010533069492286,-0.211714625358582,227.399993896484,227.399993896484,227.399993896484,1,,,,,,,0,1
386,1184,1,1,9.11017322540283,9.11017322540283,1642,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.000985439327966947,2.45818424224854,232.600006103516,232.600006103516,232.600006103516,1,,,,,,,0,1
387,1185,1,1,9.11013317108154,9.11013317108154,1643,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00153928411075292,-1.05105495452881,233.300003051758,233.300003051758,233.300003051758,1,,,,,,,0,1
388,1186,1,1,9.109938621521,9.109938621521,1644,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00232571410239558,-1.42276191711426,229.5,229.5,229.5,1,,,,,,,0,1
389,1187,1,1,9.1097936630249,9.1097936630249,1645,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.0013583246047602,-2.01429557800293,240.100006103516,240.100006103516,240.100006103516,1,,,,,,,0,1
390,1189,1,1,9.1094799041748,9.1094799041748,1648,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00118944547186734,7.79797458648682,232.800003051758,232.800003051758,232.800003051758,2,,,,,,,0,1
391,1190,1,1,9.10942935943604,9.10942935943604,1649,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.000918058874783919,-4.1885814666748,239.199996948242,239.199996948242,239.199996948242,1,,,,,,,0,1
392,1191,1,1,9.10914993286133,9.10914993286133,1650,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.000934872738850741,0.0201035067439079,244.5,244.5,244.5,1,,,,,,,0,1
393,1192,1,1,9.10834217071533,9.10834217071533,1651,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00183986069882814,-0.711322784423828,236.399993896484,236.399993896484,236.399993896484,2,,,,,,,0,1
394,1193,1,1,9.10740566253662,9.10740566253662,1652,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00213493675979564,-0.139771074056625,232.100006103516,232.100006103516,232.100006103516,1,,,,,,,0,1
395,1194,1,1,9.10721302032471,9.10721302032471,1653,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.0013221288081409,1.65881443023682,245.899993896484,245.899993896484,245.899993896484,1,,,,,,,0,1
396,1195,1,1,9.10678768157959,9.10678768157959,1654,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00117051530250148,-0.259677022695541,228.899993896484,228.899993896484,228.899993896484,1,,,,,,,0,1
397,1196,1,1,9.10678195953369,9.10678195953369,1655,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.004120394797398,8.63331604003906,234.100006103516,234.100006103516,234.100006103516,3,,,,,,,0,0
398,1197,1,1,9.10581493377686,9.10581493377686,1657,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00151662979385165,-0.259677022695541,247.699996948242,247.699996948242,247.699996948242,1,,,,,,,0,1
399,1198,1,1,9.10506248474121,9.10506248474121,1658,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00256096256178787,-0.283658295869827,249.399993896484,249.399993896484,249.399993896484,1,,,,,,,0,1
400,1199,1,1,9.10477924346924,9.10477924346924,1659,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00172055169809442,0.391812384128571,244.899993896484,244.899993896484,244.899993896484,2,,,,,,,0,1
401,1201,1,1,9.10449028015137,9.10449028015137,1661,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00119214332147254,1.05928707122803,228.600006103516,228.600006103516,228.600006103516,1,,,,,,,0,1
402,1202,1,1,9.10437297821045,9.10437297821045,1662,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00111945937983153,-0.291652053594589,233.800003051758,233.800003051758,233.800003051758,1,,,,,,,0,1
403,1203,1,1,9.10422706604004,9.10422706604004,1663,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00326431204782982,0.235934168100357,238.199996948242,238.199996948242,238.199996948242,1,,,,,,,0,1
404,1204,1,1,9.10417652130127,9.10417652130127,1664,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00255910871041945,4.24077892303467,245.800003051758,245.800003051758,245.800003051758,3,,,,,,,0,0
405,1205,1,1,9.10395336151123,9.10395336151123,1666,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.000992027571391291,0.215949848294258,249.899993896484,249.899993896484,249.899993896484,2,,,,,,,0,1
406,1206,1,1,9.10364055633545,9.10364055633545,1667,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.0101158976929205,0.0201035067439079,231.5,231.5,231.5,1,,,,,,,0,1
407,1207,1,1,9.10344791412354,9.10344791412354,1668,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00427995822181894,2.3262882232666,248.800003051758,248.800003051758,248.800003051758,2,,,,,,,0,1
408,1174,1,1,9.11294269561768,9.11294269561768,1628,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00250426350709234,-2.26210021972656,248.0,248.0,248.0,6,,,,,,,0,0
409,1173,1,1,9.11319732666016,9.11319732666016,1627,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00221268667349218,6.1872444152832,240.300003051758,240.300003051758,240.300003051758,1,,,,,,,0,1
410,1172,1,1,9.11328315734863,9.11328315734863,1626,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00385005239657185,0.000119178555905819,232.199996948242,232.199996948242,232.199996948242,8,,,,,,,0,0
411,1171,1,1,9.11408233642578,9.11408233642578,1624,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00138337110922654,-0.671354293823242,237.300003051758,237.300003051758,237.300003051758,1,,,,,,,0,1
412,1133,1,1,9.12882614135742,9.12882614135742,1580,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00572852310814336,-5.37164878845215,236.199996948242,236.199996948242,236.199996948242,1,,,,,,,0,1
413,1134,1,1,9.12802219390869,9.12802219390869,1581,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00120722498808359,1.87064743041992,230.899993896484,230.899993896484,230.899993896484,1,,,,,,,0,1
414,1135,1,1,9.12743091583252,9.12743091583252,1582,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00304515250807359,7.71803760528564,249.199996948242,249.199996948242,249.199996948242,5,,,,,,,0,0
415,1136,1,1,9.12732601165771,9.12732601165771,1583,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.000924511888870782,-0.439536571502686,243.0,243.0,243.0,1,,,,,,,0,1
416,1137,1,1,9.12672328948975,9.12672328948975,1584,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00180920106392153,0.235934168100357,238.899993896484,238.899993896484,238.899993896484,3,,,,,,,0,0
417,1138,1,1,9.12601757049561,9.12601757049561,1586,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.000915241099330585,-1.24690055847168,229.100006103516,229.100006103516,229.100006103516,1,,,,,,,0,1
418,1139,1,1,9.1256217956543,9.1256217956543,1587,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00249307685764583,-1.64258861541748,231.0,231.0,231.0,3,,,,,,,0,0
419,1140,1,1,9.12540340423584,9.12540340423584,1588,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00139948066147328,-0.655366897583008,236.600006103516,236.600006103516,236.600006103516,1,,,,,,,0,1
420,1141,1,1,9.12512016296387,9.12512016296387,1589,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_3_dm_225_250/overview.xml,0.00293993253443394,-0.00387768680229783,244.600006103516,244.600006103516,244.600006103516,1,,,,,,,0,1
421,1142,1,1,9.12502002716064,9.12502002716064,1590,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00210696716325626,-2.68576622009277,236.800003051758,236.800003051758,236.800003051758,3,,,,,,,0,0
422,1143,1,1,9.12490367889404,9.12490367889404,1591,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00103948039684245,0.0920470654964447,237.5,237.5,237.5,2,,,,,,,0,1
423,1145,1,1,9.12404346466064,9.12404346466064,1594,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.000950942973951104,4.70441341400146,225.0,225.0,225.0,1,,,,,,,0,1
424,1146,1,1,9.12403678894043,9.12403678894043,1595,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.00468331625040563,-0.0558369308710098,231.699996948242,231.699996948242,231.699996948242,4,,,,,,,0,0
425,1147,1,1,9.12257766723633,9.12257766723633,1596,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00315719564178278,0.068065881729126,245.0,245.0,245.0,3,,,,,,,0,0
426,1131,1,1,9.12972068786621,9.12972068786621,1577,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_1_dm_225_250/overview.xml,0.00228694773157509,0.683583199977875,226.199996948242,226.199996948242,226.199996948242,2,,,,,,,0,1
427,1148,1,1,9.12254524230957,9.12254524230957,1597,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.000976034958064572,0.355840474367142,247.699996948242,247.699996948242,247.699996948242,1,,,,,,,0,1
428,1150,1,1,9.12201690673828,9.12201690673828,1599,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.000913454939252236,-6.43481063842773,246.800003051758,246.800003051758,246.800003051758,1,,,,,,,0,1
429,1151,1,1,9.12173175811768,9.12173175811768,1600,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.000938126696575563,0.0121097750961781,232.399993896484,232.399993896484,232.399993896484,1,,,,,,,0,1
430,1152,1,1,9.12141227722168,9.12141227722168,1602,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00193893445232321,-0.00787455216050148,225.5,225.5,225.5,2,,,,,,,0,1
431,1154,1,1,9.11994934082031,9.11994934082031,1605,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00118013775716923,-0.455524086952209,228.100006103516,228.100006103516,228.100006103516,1,,,,,,,0,1
432,1155,1,1,9.11963081359863,9.11963081359863,1606,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00155875346531046,-6.12705326080322,227.199996948242,227.199996948242,227.199996948242,1,,,,,,,0,1
433,1157,1,1,9.1187219619751,9.1187219619751,1608,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00141277660875151,0.016106640920043,241.600006103516,241.600006103516,241.600006103516,1,,,,,,,0,1
434,1158,1,1,9.11855792999268,9.11855792999268,1609,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00339948256655124,3.79712867736816,230.0,230.0,230.0,3,,,,,,,0,0
435,1159,1,1,9.11807346343994,9.11807346343994,1610,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00116894501784632,1.9785623550415,227.399993896484,227.399993896484,227.399993896484,2,,,,,,,0,1
436,1161,1,1,9.11734485626221,9.11734485626221,1612,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_18_dm_225_250/overview.xml,0.00117413982827202,0.0520784221589565,233.199996948242,233.199996948242,233.199996948242,1,,,,,,,0,1
437,1162,1,1,9.11709308624268,9.11709308624268,1613,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00108099028052239,7.09852600097656,240.800003051758,240.800003051758,240.800003051758,2,,,,,,,0,1
438,1164,1,1,9.116135597229,9.116135597229,1616,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.00129405158040314,5.12008571624756,244.899993896484,244.899993896484,244.899993896484,1,,,,,,,0,1
439,1165,1,1,9.1161003112793,9.1161003112793,1617,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00229597940849522,-1.18295097351074,231.0,231.0,231.0,1,,,,,,,0,1
440,1166,1,1,9.11607837677002,9.11607837677002,1618,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_18_dm_225_250/overview.xml,0.00103234717210344,-4.82807731628418,232.800003051758,232.800003051758,232.800003051758,1,,,,,,,0,1
441,1169,1,1,9.11489582061768,9.11489582061768,1621,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00132356418450181,-0.343611478805542,233.0,233.0,233.0,1,,,,,,,0,1
442,1149,1,1,9.12211608886719,9.12211608886719,1598,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_19_dm_225_250/overview.xml,0.00166217053459824,-5.79931163787842,240.300003051758,240.300003051758,240.300003051758,1,,,,,,,0,1
443,1168,1,1,9.11556053161621,9.11556053161621,1620,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_18_dm_225_250/overview.xml,0.00364072060669196,1.17519569396973,233.5,233.5,233.5,3,,,,,,,0,0
444,1035,1,1,9.17150211334229,9.17150211334229,1463,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00165924778471584,0.523709237575531,236.600006103516,236.600006103516,236.600006103516,1,,,,,,,0,1
445,1111,1,1,9.13482570648193,9.13482570648193,1553,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_33_dm_225_250/overview.xml,0.00132163735897103,8.2536153793335,234.300003051758,234.300003051758,234.300003051758,1,,,,,,,0,1
446,998,1,1,9.19057273864746,9.19057273864746,1422,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_32_dm_225_250/overview.xml,0.00103544673421592,1.24713897705078,241.5,241.5,241.5,1,,,,,,,0,1
447,997,1,1,9.19063854217529,9.19063854217529,1421,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_0_dm_225_250/overview.xml,0.00096253447358576,6.95863628387451,245.199996948242,245.199996948242,245.199996948242,1,,,,,,,0,1
448,996,1,1,9.1906623840332,9.1906623840332,1420,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_4_dm_225_250/overview.xml,0.00320058854572574,-2.17816638946533,246.300003051758,246.300003051758,246.300003051758,7,,,,,,,0,0
449,995,1,1,9.19088554382324,9.19088554382324,1419,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_3_dm_225_250/overview.xml,0.0022838212438727,-0.0638306587934494,225.399993896484,225.399993896484,225.399993896484,3,,,,,,,0,0
450,994,1,1,9.19096088409424,9.19096088409424,1418,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_2_dm_225_250/overview.xml,0.0016003478881249,-7.12626552581787,231.600006103516,231.600006103516,231.600006103516,1,,,,,,,0,1
451,993,1,1,9.19115924835205,9.19115924835205,1417,/beegfs/u/prajwalvp/frankenbeam_processing/frankenbeam_retile_no_17_beam_number_46_dm_225_250/overview.xml,0.00202377503339247,6.05934524536133,230.300003051758,230.300003051758,230.300003051758,1,,,,,,,0,1
